<<<<<<< HEAD
bfs_nummer,name,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
Sévaz,2043,https://osm.org/relation/1683408,0.4585337368662365,53.04596649067014,0.0008864514694358433,54.55523541587557,0.00029427557774476304,0.0001381742533840501
Capriasca,5226,https://osm.org/relation/1684648,0.05705601718518107,76.44575198071682,0.003984567780586179,110.21623530532439,0.004231368952974257,0.0009966671377945023
Zollikofen,361,https://osm.org/relation/1682737,0.14671468513012756,72.65945604241848,0.002613163868844363,94.755755337882,0.0006375170204564247,0.00017430062121495275
Melchnau,333,https://osm.org/relation/1682553,0.02900065744160944,78.80574400473635,0.0027933772920027485,114.36294237735274,0.0012191568449403064,0.000258391222700428
Vaulruz,2155,https://osm.org/relation/1683417,0.21278438112427064,35.294280271269656,0.0053512021683371075,152.72898904746518,0.0011864217791923083,0.0016051608071398257
Luthern,1135,https://osm.org/relation/1682890,0.1012617741878238,83.80600063702023,0.006377831377660345,94.82576376041006,0.004470272872980008,0.00072391596057384
Grossaffoltern,303,https://osm.org/relation/1682458,0.10315108752066689,83.07563291990803,0.006931590605656932,95.05814085158201,0.0017858415371204102,0.00030224237721101507
Surses,3543,https://osm.org/relation/5818092,0.041763401678868856,94.10477950618552,0.017204559870888588,97.40472328066876,0.037965027298655064,0.0022381220697925753
Le Châtelard,2067,https://osm.org/relation/1683349,0.1342741515405967,79.30389561383377,0.0033913354611173605,92.12035488381478,0.0008800007216217047,0.00018212586794584407
Waldstatt,3007,https://osm.org/relation/1683958,0.21667772089679901,69.79603372877271,0.0022688333674871332,83.82800626338668,0.0008032991403747153,0.00024262820141583778
Kilchberg (BL),2851,https://osm.org/relation/1683661,0.27802343550239683,70.74907420682862,0.002222270901125357,73.0159845039337,0.00018974577862483212,5.550239690122489e-05
Buchs (ZH),83,https://osm.org/relation/1682098,0.06296991269947236,90.49289408304837,0.003255487293123834,96.53279156020412,0.0006968913850702536,6.625420210474022e-05
Montricher,5492,https://osm.org/relation/1685063,0.19854173122316993,60.37356068556184,0.010746801145846006,93.36743261681755,0.003054426774043276,0.0012103605720202098
