name,bfs_nummer,relation,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area,quality_category
Jenaz,3863,https://osm.org/relation/1684092,0.9992197531867333,0.0015617126910159147,3.6377915625874517,0.07805452296228009,25910874.90190293,25910470.248481233,Excellent
Corgémont,431,https://osm.org/relation/1682412,0.9985654354960918,0.014719113773422419,12.455282118056825,0.14354885767971146,17668629.6416669,17666028.97596774,Excellent
La Sagne,6423,https://osm.org/relation/1685498,0.9994199281922795,0.0027633466344068134,3.674803458173996,0.05802320811599366,25550306.108639877,25549600.065115944,Excellent
Meinisberg,390,https://osm.org/relation/1682551,0.9916627103666029,0.4451718044365568,26.38569713714292,0.8353555005822254,4395595.12585753,4376027.175720025,Excellent
Schwellbrunn,3004,https://osm.org/relation/1683934,0.9940153050898712,0.04266113182428305,93.14775699827601,0.6001376544663626,17417610.0808384,17410179.531241175,Excellent
Obersiggenthal,4038,https://osm.org/relation/1684392,0.9959994893953772,0.029147812158816924,10.823536215000162,0.40079444861746216,8360845.449948995,8358408.446422355,Excellent
Finsterhennen,493,https://osm.org/relation/1682441,0.9983166152115688,0.007018340779325202,3.107468835488434,0.1684861996798878,3568893.3222028585,3569143.7992982613,Excellent
Blonay - Saint-Légier,5892,https://osm.org/relation/13623865,0.999401073047083,0.0012483883944364748,3.4141289759903795,0.059910262380562164,31244400.800292585,31244010.748819083,Excellent
Sorvilier,711,https://osm.org/relation/1682670,0.9984442770004262,0.023887207400706583,6.636038218996526,0.15571200326885115,6901790.277430862,6903438.922388794,Excellent
Moutier,6831,https://osm.org/relation/1682559,0.998700051403662,0.0037704445785184853,30.976143520329938,0.13007695561963825,19613200.030161798,19612460.525324587,Excellent
Movelier,6718,https://osm.org/relation/1685619,0.9969633149231595,0.027071922451099826,17.86213785815635,0.30417144858485,8082233.0309760505,8084421.046834514,Excellent
Domleschg,3673,https://osm.org/relation/4450590,0.999506774505691,0.005124404307629301,5.396554910310858,0.04933345194562559,45944632.64646434,45942278.25772988,Excellent
Gondiswil,326,https://osm.org/relation/1682453,0.9987305728784098,0.011431822986721516,6.053041801245751,0.12703059613415638,9405227.420130985,9406302.609081153,Excellent
Goms,6077,https://osm.org/relation/1685348,0.9967448475896161,0.022683175017987535,170.9541812844686,0.32608288437781807,129572552.92079258,129601944.08974688,Excellent
Dürrenäsch,4134,https://osm.org/relation/1684296,0.9952405281247807,0.04406701401871044,19.80297622100842,0.47697739992511184,5907448.2354095485,5904844.9993675025,Excellent
Glarus,1632,https://osm.org/relation/1683142,0.9993056412296697,0.0011797494909124603,28.587000125589963,0.06945958238368774,103675089.47161472,103673866.36527447,Excellent
Etziken,2518,https://osm.org/relation/1683502,0.9976333106698384,0.06386702841931978,4.696420542419673,0.2368736594899117,3368396.142322591,3366244.8478010986,Excellent
Henniez,5819,https://osm.org/relation/1685001,0.9975596134492659,0.046473703222514554,3.04314018933526,0.24428001700735383,2613601.8194564707,2612387.181903478,Excellent
Centovalli,5397,https://osm.org/relation/1684655,0.9921816504460034,0.3061725760837215,151.29576195430727,0.7861048587974688,53392464.258365944,53555937.34162036,Excellent
Zuzgen,4264,https://osm.org/relation/1684475,0.9967526604984773,0.011640129271548581,17.3694093483003,0.3252431378711352,8394615.738484962,8393638.594361152,Excellent
Muntogna da Schons,3715,https://osm.org/relation/12120535,0.9994616354349295,4.909725388355916e-05,19.021185797286854,0.053850939009450656,53588767.570428506,53588741.25981524,Excellent
Ferreyres,5483,https://osm.org/relation/1684972,0.997315507900252,0.05076207111237724,8.626896008550533,0.26874179239468143,3155589.6696345615,3153987.826962447,Excellent
Zumikon,160,https://osm.org/relation/1682247,0.9981975610158819,0.0013007527643362426,3.8215427275586977,0.1804053109307175,5480729.761970504,5480658.47122662,Excellent
Gurzelen,867,https://osm.org/relation/1682464,0.9986934260042734,0.006002646404615105,4.461912440654787,0.13074673616626867,4524312.756835083,4524584.335332114,Excellent
Rochefort,6413,https://osm.org/relation/1685527,0.9989004064180877,0.020987359566848142,16.966659496968244,0.11000830161963786,25853492.12510092,25848066.15974804,Excellent
Avry,2174,https://osm.org/relation/1683270,0.9886544789360063,0.08825106739544052,108.03377424476209,1.1405213839198758,5833051.201783945,5827903.471836648,Excellent
Dulliken,2573,https://osm.org/relation/1683496,0.9987953818046102,0.008048805055849258,3.3918841904816084,0.12053926930597578,6041879.5060938345,6042365.805196989,Excellent
Oberkulm,4140,https://osm.org/relation/1684387,0.9972454313051075,0.026937124163740347,10.111162655051505,0.27587392640936226,9413267.930537641,9415803.594207956,Excellent
Sutz-Lattrigen,750,https://osm.org/relation/1682678,0.9934772342238415,0.20034536340225056,34.756527996175784,0.6550664029125807,3574798.7553400923,3581960.6988973776,Excellent
Troinex,6641,https://osm.org/relation/1685535,0.9978017119485143,0.0475786220384726,4.317763945757886,0.2200183412356836,3429894.9602924916,3428263.0635330174,Excellent
Niedergösgen,2495,https://osm.org/relation/1683557,0.9984606816782629,0.01687471225152508,3.523610240153964,0.1540374006934093,4325102.387594112,4324372.539011622,Excellent
Bösingen,2295,https://osm.org/relation/1683282,0.9988414307178886,0.05767243394100413,9.699216402080957,0.11589065313131462,14325593.353528468,14317331.435164997,Excellent
Visperterminen,6298,https://osm.org/relation/1685399,0.9980573235186156,0.01906045502837623,43.582027258609045,0.19443799905348472,51649015.25921886,51639170.721892774,Excellent
Oberwil bei Büren,391,https://osm.org/relation/1682595,0.9989811708949332,0.0186535380197498,3.1370902197352843,0.10194434482315479,6739027.563961552,6740284.631030357,Excellent
Kleinbösingen,2266,https://osm.org/relation/1683342,0.9734899400655946,0.0011531614595245857,187.3878950252436,2.6866326752515053,3015563.9183251685,3015598.692646062,Good
Flims,3732,https://osm.org/relation/1684080,0.9995983028865064,0.003613935602176846,3.6149844466864622,0.040178506998194634,50505885.349293575,50507710.59946541,Excellent
Saas-Almagell,6288,https://osm.org/relation/1685360,0.9981139050608523,0.019404764773030304,116.51422956329388,0.18880584640465298,110376541.9452226,110397960.25355168,Excellent
Kriens,1059,https://osm.org/relation/1682888,0.9995125408557345,0.0027541504599419586,3.7203002245518006,0.048758469575462676,27301129.18028919,27301881.09446408,Excellent
Clos du Doubs,6808,https://osm.org/relation/1685583,0.9984217649688257,0.03128039849736172,22.008619330379105,0.1579728461676666,61751208.47220276,61770524.496289805,Excellent
Les Montets,2050,https://osm.org/relation/1683354,0.9933027660404977,0.21154891767760875,129.84153401625247,0.6726843544994249,10285284.859419309,10307043.26821947,Excellent
Mont-la-Ville,5491,https://osm.org/relation/1685054,0.9992359480235905,0.002293808659702216,3.7449902615622617,0.07643527419646044,19791177.12194749,19791631.09368217,Excellent
Vernier,6643,https://osm.org/relation/1685540,0.9978378907135378,0.007211739400876036,5.986743327517169,0.2164527221508335,7686978.052241671,7687532.417066601,Excellent
Mellingen,4033,https://osm.org/relation/1684362,0.9951608575196713,0.018259481299895283,11.532910921333881,0.485043665620659,4866599.333741956,4865710.717946671,Excellent
St. Gallen,3203,https://osm.org/relation/1683941,0.9987130428626577,0.00036537591054825055,31.91817593141671,0.12877834472769925,39379013.616972566,39378869.735543,Excellent
Subingen,2532,https://osm.org/relation/1683581,0.9984911118127214,0.04256795697441723,4.696420542419673,0.1510348812456211,6271343.877875935,6274013.460839587,Excellent
Arisdorf,2821,https://osm.org/relation/1683615,0.9989876454070877,0.006377837581588669,3.5849563491427463,0.1012899582850825,9998091.84207712,9998729.504136065,Excellent
Schattenhalb,786,https://osm.org/relation/1682649,0.9973339716745897,0.0718846176220973,74.2643534083196,0.26705464337622903,31536484.82958455,31559154.711115748,Excellent
Rüti bei Büren,393,https://osm.org/relation/1682638,0.9989331164829678,0.011368111727581079,3.366473054191289,0.10673922663858666,6503124.087246513,6502384.804834492,Excellent
Hubersdorf,2548,https://osm.org/relation/1683527,0.9974471617952929,0.09257661911145217,3.3612909595416993,0.25549176847946786,1354506.535022553,1353252.5786667855,Excellent
Termen,6010,https://osm.org/relation/1685382,0.9947258424640509,0.18832312338657894,67.28438279838458,0.529308203931373,18622119.262534544,18657189.019170523,Excellent
Vechigen,359,https://osm.org/relation/1682706,0.9987237388971818,0.03063898659026179,16.849441253812408,0.1277271685638571,24822257.16442789,24829862.4524719,Excellent
Savigny,5611,https://osm.org/relation/1685148,0.9989516963061262,0.02422559911737431,10.0008553897688,0.10489804978626387,16010593.778198447,16014472.440463465,Excellent
Herzogenbuchsee,979,https://osm.org/relation/1682479,0.9986719869321999,0.003605448198386558,3.9688162834784215,0.13289194193890388,9822048.555291466,9822402.684164148,Excellent
Corcelles-près-Concise,5555,https://osm.org/relation/1684920,0.9972722264769385,0.06888091582422828,41.24434758424556,0.27324397191142435,8475920.028385352,8481758.319725433,Excellent
Saint-Sulpice (VD),5648,https://osm.org/relation/1685143,0.9997126269794987,0.012031321771275515,9.168727022412218,0.028739702819072153,24128549.22020739,24125646.236811966,Excellent
Tecknau,2862,https://osm.org/relation/1683711,0.9966778501549305,0.02594333640307792,3.3509923185821386,0.3327245711227652,2344967.927619925,2344359.564701918,Excellent
Bougy-Villars,5426,https://osm.org/relation/1684862,0.9957919013723139,0.09489866882117398,7.939043064253637,0.42149704185145875,1769298.992136988,1767619.9509459836,Excellent
Frenkendorf,2824,https://osm.org/relation/1683647,0.998045390451996,0.007296283139425187,9.134299285974121,0.19564502892902821,4590664.517526515,4590329.569645335,Excellent
Dietikon,243,https://osm.org/relation/1682103,0.9977321136221373,0.005469233400952122,3.866190349177209,0.22703988631868033,9335019.635201894,9334509.08119002,Excellent
Zetzwil,4147,https://osm.org/relation/1684472,0.9959780494592386,0.010317888195013336,12.695692455788526,0.4029846973188371,5802266.05761892,5801667.386294317,Excellent
Schlossrued,4142,https://osm.org/relation/1684418,0.9933704957370274,0.3428735304880116,16.207642659701005,0.6640149304370853,7246167.792649985,7221322.601314241,Excellent
Stallikon,13,https://osm.org/relation/1682211,0.9984283921280453,0.03253741896831877,62.02202386064206,0.1573099700209779,12017466.547371246,12021376.720811142,Excellent
Neuendorf,2404,https://osm.org/relation/1683555,0.9978858718050101,0.030349382114201816,29.817959731606553,0.21160441768962482,7145615.520368762,7143446.870210074,Excellent
Strengelbach,4285,https://osm.org/relation/1684434,0.9929820115707076,0.10050439158554965,59.35052363227551,0.7039162115143655,6027833.970627934,6021775.732769967,Excellent
Dizy,5481,https://osm.org/relation/1684944,0.9970368255733988,0.08869651025004231,18.332631998873122,0.29662550760412265,3038363.9220549613,3035668.9992874023,Excellent
Biezwil,2445,https://osm.org/relation/1683484,0.998833286036779,0.00904026201227807,2.626436049896785,0.11673422034456413,4155366.0170074967,4154990.36103199,Excellent
Herdern,4811,https://osm.org/relation/1684528,0.9986951913318644,0.0007145780146086506,6.507249234659079,0.1305655821714192,13726980.258600108,13726882.16861711,Excellent
Develier,6712,https://osm.org/relation/1685597,0.9969618590930226,0.028181600440623976,57.25337452566919,0.3042334328799308,12470067.62247846,12466553.357846418,Excellent
Maisprach,2853,https://osm.org/relation/1683675,0.9984710689665885,0.012074295049228077,3.665734446430628,0.15300083682274593,5075224.671152996,5074611.87355179,Excellent
Niederönz,982,https://osm.org/relation/1682580,0.997780329403081,0.0033350029361380335,3.9688162834784215,0.2222173856944853,2792289.5750750024,2792382.6980143166,Excellent
Neunkirch,2904,https://osm.org/relation/1683681,0.9919172161410437,0.05982307193192093,32.50581297562656,0.8118009602247144,17914914.32684831,17925631.578932602,Excellent
Schlatt (ZH),226,https://osm.org/relation/1682202,0.9987866807267751,0.012246780608090818,4.845160984821232,0.1213981450493033,8965654.949984077,8964556.945892274,Excellent
Fontenais,6790,https://osm.org/relation/1685600,0.9983269188461344,0.06352061932381363,14.444083597750126,0.16750137465857387,19985526.921920825,19998221.852396756,Excellent
Sarnen,1407,https://osm.org/relation/1683100,0.9989603494378614,0.00035926043275943313,23.720221038162688,0.10401931483619711,76882208.41860892,76882484.6259636,Excellent
Spiringen,1218,https://osm.org/relation/1683111,0.34958804868249416,65.0237915685834,13517.238416788377,65.0495824952062,64681006.397771925,22622963.613222614,Poor
Ballwil,1023,https://osm.org/relation/1682817,0.9989226655459794,0.0013472942953092495,6.504148054247043,0.10779223528971128,8767636.305085948,8767754.43094972,Excellent
Zollikon,161,https://osm.org/relation/1682246,0.8461225407685196,18.035463998946184,966.7162748662441,18.173627417250536,7855349.299316517,9272097.994186219,Poor
Weisslingen,180,https://osm.org/relation/1682235,0.9984102473997929,0.010705568270845156,29.81809809499203,0.15909320984025746,12807870.605802948,12806499.450471202,Excellent
Villarzel,5830,https://osm.org/relation/1685192,0.9988394469659932,0.0057960325407955225,3.261903631459969,0.11612605192316901,7657685.287808447,7658129.1297396,Excellent
Altishofen,1123,https://osm.org/relation/1682825,0.9758302884478587,2.049406527402499,1175.4433356325815,2.4214674578990985,14325348.670999842,14031764.040263204,Good
Massongex,6215,https://osm.org/relation/1685335,0.997980155073919,0.027377754796319067,30.94747805344644,0.20216101014391288,6636500.462997132,6634683.538173316,Excellent
Bellach,2542,https://osm.org/relation/1683480,0.9984669293530948,0.024634366239729744,9.585119134981822,0.1534435677171595,5288888.805071371,5290191.689309624,Excellent
Meilen,156,https://osm.org/relation/1682165,0.7017095407761558,42.385641554467334,1055.94520951219,42.48746486757706,11944428.447187852,17007151.074542724,Poor
Wynau,345,https://osm.org/relation/1682732,0.9970534028179081,0.039294879169372084,21.78073246105538,0.2951524590014067,5074481.713708173,5076475.725166046,Excellent
Kreuzlingen,4671,https://osm.org/relation/1684537,0.9962897035429793,0.0047330230432675174,169.26565889084048,0.37171044321286495,11568367.360342383,11567819.826849489,Excellent
Buttisholz,1083,https://osm.org/relation/1682820,0.9992184887899515,0.001469991431816952,3.6414345847523224,0.0781810962991974,16712290.739013668,16712045.069771744,Excellent
Conthey,6023,https://osm.org/relation/1685293,0.9986760899902697,0.05639128243144654,74.32062406898659,0.13244134269125718,84943791.83828795,84895890.94472444,Excellent
Mergoscia,5117,https://osm.org/relation/1684713,0.9836124985075438,0.1291456941421762,94.44198543835454,1.6512216603293508,12158161.099202646,12142459.357656157,Excellent
Wileroltigen,671,https://osm.org/relation/1682725,0.9986396955904414,0.01866515008048482,3.1426913175716686,0.13611032154814526,4154217.9334915536,4153442.542479597,Excellent
Lenzburg,4201,https://osm.org/relation/1684351,0.9959863585943645,0.14263158693677452,13.427590879031538,0.4024580377072735,11314763.454628875,11330901.881302355,Excellent
Origlio,5208,https://osm.org/relation/1684731,0.9808642542313452,0.02321237877967404,74.42663349910836,1.932284522644,2077170.6116051527,2077652.7723154186,Excellent
Lucens,5675,https://osm.org/relation/1868686,0.6392852745980895,36.024017451816334,4555.526066373497,36.081914742922486,19277192.810643896,12332773.508317256,Poor
Scharans,3638,https://osm.org/relation/1684156,0.9989793221245437,0.005266372756444728,6.1415028688551825,0.10212259231575715,14287214.96505201,14287967.383048585,Excellent
Gimel,5428,https://osm.org/relation/1684985,0.9990572943308319,0.0011051115242469286,6.046951089490051,0.0943145014269931,18880220.988595758,18880012.34109781,Excellent
Rüthi (SG),3256,https://osm.org/relation/1683930,0.9989824060258625,0.033806930672547114,3.450930361849029,0.10182840826524935,9333372.321941147,9336527.648651436,Excellent
Visp,6297,https://osm.org/relation/1685398,0.9985876695649921,0.051381288058533155,17.999402495788253,0.14129653852315496,13197631.856884716,13190850.743643425,Excellent
Cronay,5910,https://osm.org/relation/1684932,0.996407180086325,0.05594833253397427,12.894057330570242,0.3600292576523098,6579209.458172971,6582890.416158737,Excellent
Epsach,735,https://osm.org/relation/1682428,0.998802612502938,0.004827860084541811,2.9819142871003073,0.11981337163251939,3413976.5934840105,3414141.415497263,Excellent
Rivaz,5609,https://osm.org/relation/1685120,0.9989317784009775,0.0333239961703242,9.535384619863127,0.10689705347918961,2945789.1081827926,2946770.762832389,Excellent
Embd,6283,https://osm.org/relation/1685298,0.9411050048361713,4.634164457036657,662.8006732940928,5.927587590992464,14044647.38676504,13393795.329451447,Fair
Liesberg,2788,https://osm.org/relation/1683669,0.997756779264316,0.039870448411354,23.360600062925865,0.22461872736992644,12457849.627024893,12462816.6275336,Excellent
Verzasca,5399,https://osm.org/relation/1684758,0.997386074331993,0.047698453866995574,139.29780902873637,0.26167222256389805,218387496.26139826,218283328.80224273,Excellent
Corcelles-le-Jorat,5785,https://osm.org/relation/1684919,0.9984821114670552,0.006814620524964757,5.5408842108819485,0.15190931591593868,7940604.428333424,7941145.5503926035,Excellent
Begnins,5704,https://osm.org/relation/1684845,0.9981570584531222,0.02969632319923121,4.335784569505341,0.1844367434624393,4786140.629525504,4784719.32173539,Excellent
Granges-Paccot,2198,https://osm.org/relation/1683328,0.9990093178791983,0.005131885790056409,3.1492096202417827,0.0991147656595602,3991037.466901062,3990832.6514164223,Excellent
Renens (VD),5591,https://osm.org/relation/1685116,0.9977089752854633,0.03182142307170403,8.832919467330756,0.2293287185013123,2950798.227429441,2949859.2414414985,Excellent
Lüterkofen-Ichertswil,2455,https://osm.org/relation/1683546,0.9985684536142347,0.004326355617211673,3.4074265351584163,0.14326027713189537,4429439.534894533,4429631.168200662,Excellent
La Grande Béroche,6417,https://osm.org/relation/7859091,0.9977785679994524,0.09943188801261593,78.48166004740052,0.22250077581526356,42249145.82190768,42291154.9452676,Excellent
Kappel (SO),2580,https://osm.org/relation/1683532,0.9975768315962171,0.1536956686382928,44.339938733549616,0.2427972249041826,5099067.964937355,5106905.011540387,Excellent
Valeyres-sous-Ursins,5934,https://osm.org/relation/1685172,0.9948809231358114,0.00821734349090796,16.99310953713619,0.5132002094719781,2873067.9476465415,2872831.857784556,Excellent
Le Mont-sur-Lausanne,5587,https://osm.org/relation/1685023,0.9984031606163671,0.027320947472658036,8.769669535576416,0.15978970402726245,9796608.695423461,9793932.169107683,Excellent
Stein (AR),3005,https://osm.org/relation/1683944,0.987634874676786,0.1428424554054856,177.61259173452234,1.2450935335431854,9363144.209717022,9376518.754809339,Excellent
Wenslingen,2865,https://osm.org/relation/1683720,0.9980141650055667,0.031903400926782184,3.580966604099816,0.19874916352026992,5916516.640917542,5914629.070892691,Excellent
Kiesen,611,https://osm.org/relation/1682508,0.9989567437547596,0.0007815542105647184,2.9834743949276574,0.1043804799985725,4686770.183543862,4686806.813193571,Excellent
Canobbio,5167,https://osm.org/relation/1684647,0.9681463164754027,1.1187308239636822,59.18836777282966,3.2550285255256,1276150.8456310306,1290427.5385013781,Good
Muralto,5120,https://osm.org/relation/1684725,0.9831956551985236,0.9920515645171201,18.86099059468155,1.7030794354521435,801830.7413010001,809785.3157148559,Excellent
Wila,181,https://osm.org/relation/1682240,0.9947768193257446,0.030365555558025628,14.741474906059233,0.523765230030732,9189259.843536546,9192050.213339707,Excellent
Flerden,3662,https://osm.org/relation/1684079,0.7178837473463813,28.119570060153325,4318.588091442722,28.226742859652372,6093259.514375472,4379861.136283703,Poor
Longirod,5429,https://osm.org/relation/1685032,0.9974916733092271,0.02933440239137026,43.94509213651827,0.2511108129222692,9454238.389414424,9451465.045082234,Excellent
Wintersingen,2866,https://osm.org/relation/1683722,0.9991517935531697,0.0037121659364110987,3.5942301583630063,0.08485820766390399,6952567.069425973,6952825.1602524305,Excellent
Val-de-Travers,6512,https://osm.org/relation/1685536,0.9991506402424902,0.040358520537363815,17.06469208008888,0.08495491494235949,124743749.32045622,124693404.58876765,Excellent
Stetten (SH),2919,https://osm.org/relation/1683710,0.9862673065259188,0.4467756893441173,39.367635439155265,1.3796749572523426,4718890.394391962,4697807.539303024,Excellent
Châtonnaye,2068,https://osm.org/relation/1683293,0.9985457720539057,0.028680278484272317,3.261903631459969,0.14550774149038093,6314273.453828141,6312462.502617325,Excellent
Realp,1212,https://osm.org/relation/1683095,0.9989623887509459,0.04690404774218659,73.31164796921463,0.10383933141849915,77839511.41003363,77876021.29162768,Excellent
La Ferrière,435,https://osm.org/relation/1682519,0.998653037445497,0.04776664870326256,4.500411218983084,0.13481922361685275,14157629.931561183,14164392.5569153,Excellent
Collex-Bossy,6615,https://osm.org/relation/1685468,0.998376604675591,0.06864529105481997,9.14897516870496,0.16252717459094462,6886626.792866421,6891354.137872243,Excellent
Walliswil bei Niederbipp,990,https://osm.org/relation/1682712,0.99674882144326,0.08115752910596591,3.2929426622985822,0.3255150806898621,1472276.3549289983,1471081.4918177265,Excellent
Sevelen,3275,https://osm.org/relation/1683939,0.9992217573503426,0.005100099150326097,51.7030068127125,0.0778525745053205,30326562.59929379,30325015.91453234,Excellent
Ufhusen,1145,https://osm.org/relation/1682926,0.998742298172573,0.00858723572296151,3.4929516236915834,0.12584391971543704,12209030.359905027,12207981.941688534,Excellent
Kestenholz,2403,https://osm.org/relation/1683533,0.9990306771047369,0.03320078399362006,7.523759846527583,0.09699539059274565,8586374.45754161,8589225.201178141,Excellent
Wängi,4781,https://osm.org/relation/1684574,0.9988608249583765,0.0021535190827629493,16.795087395403282,0.1139811998137441,16427112.962996563,16426759.201984158,Excellent
Walkringen,626,https://osm.org/relation/1682711,0.9989334160373503,0.007099538444604698,16.475004424353852,0.10671909482937161,17211096.97653955,17212318.884986136,Excellent
Cham,1702,https://osm.org/relation/1683139,0.9990757771374439,0.0035065525298804464,7.824993771432587,0.09246663656337473,19121122.081888158,19121792.57407826,Excellent
Buchberg,2933,https://osm.org/relation/1683634,0.8370439769962366,16.139282570606927,3141.9504846551627,16.309468730248984,5859543.040479093,4913854.831829839,Poor
Oberrohrdorf,4037,https://osm.org/relation/1684390,0.9950120716045271,0.12231280265337852,8.937828156837814,0.49973411478715973,4301674.089606499,4296412.591466487,Excellent
Boppelsen,82,https://osm.org/relation/1682093,0.9979725758882059,0.032939762973879586,3.3869780193212162,0.20291471683924192,3964223.5684326133,3962917.762585417,Excellent
Gisikon,1055,https://osm.org/relation/1682839,0.9977751539291281,0.027890069591476344,2.3734631179216037,0.22276343982491367,1076540.1295576533,1076840.3773489671,Excellent
Safiental,3672,https://osm.org/relation/2742004,0.9996164751266005,0.0017470806738153054,3.8640463087976387,0.03835950822825752,151422712.12089586,151420066.64395663,Excellent
Otelfingen,94,https://osm.org/relation/1682186,0.9983353756763326,0.04110296179757723,3.6197634823648546,0.16663533547812082,7146687.29325003,7149624.793397967,Excellent
Frick,4163,https://osm.org/relation/1684311,0.995433346437682,0.002467603575825337,65.60898276981823,0.45771610602036195,9961264.410707,9961510.215223797,Excellent
Dittingen,2784,https://osm.org/relation/1683642,0.998933112770882,0.030478492581050204,3.310982351849,0.1067619329405625,6748519.047930303,6750575.894807657,Excellent
Binningen,2765,https://osm.org/relation/1683625,0.9984856611252131,0.020177411785842876,14.618840069175823,0.15156392476984715,4463676.97018046,4464577.624663523,Excellent
Clarmont,5629,https://osm.org/relation/1684909,0.9807396835072095,1.168116237891473,60.59407207966281,1.933401467140501,1016308.5271730777,1004436.8622400933,Excellent
Siselen,499,https://osm.org/relation/1682666,0.9988668923959076,0.0106324408025529,3.107468835488434,0.11338102070724437,5509298.6646585455,5509884.437577701,Excellent
Vinzel,5863,https://osm.org/relation/1685195,0.9965328931127627,0.020887099496438112,9.291426842695747,0.34734904576123504,1097086.7446977103,1097315.8942976375,Excellent
Fey,5522,https://osm.org/relation/1684973,0.9985937560101957,0.0005370053995651763,4.680673549752972,0.14072296681339724,7340008.824850145,7339969.408606427,Excellent
Pfaffnau,1139,https://osm.org/relation/1682905,0.9985861278504652,0.0005778295509963335,23.68094790369164,0.1414868286079589,17681811.501378015,17681709.33064601,Excellent
Biel-Benken,2764,https://osm.org/relation/1683624,0.9988831228069385,0.01212276639757903,4.47207798651585,0.11174335128579203,4116046.724901863,4115547.746172588,Excellent
Römerswil,1039,https://osm.org/relation/1682915,0.9986794925413541,0.007325897555311058,4.071200883747815,0.13214283061281037,17377084.698728535,17378357.726151664,Excellent
Knutwil,1089,https://osm.org/relation/1682885,0.9987209899418948,0.008370691898135494,3.542529008361439,0.12798820801286773,9743579.397283476,9744395.002294673,Excellent
Remigen,4110,https://osm.org/relation/1684402,0.9930633720276754,0.05708178963904627,18.25489583686256,0.6962756774723542,7869476.514920027,7873968.552949968,Excellent
Vorderthal,1348,https://osm.org/relation/1683119,0.9979272917249479,0.003403968578017616,45.44691447189567,0.2074823249542284,27970276.9647886,27969324.865349535,Excellent
Maschwanden,8,https://osm.org/relation/1682163,0.9982995888452899,0.012071330528904812,3.612727927594781,0.17017553654881662,4688048.323217618,4687482.413409168,Excellent
Kölliken,4276,https://osm.org/relation/1684344,0.9961949711479765,0.055414426463436334,69.04334737397014,0.3813338050134385,8885822.13781335,8890746.16518758,Excellent
Noville,5408,https://osm.org/relation/1685073,0.9983636904417155,0.006513012940345145,91.63351814994294,0.16375960788162422,19946462.650687058,19945163.534993477,Excellent
Val de Bagnes,6037,https://osm.org/relation/1685271,0.9922448649306528,0.6203261740930046,901.2187069553974,0.7761175987046466,301905126.6027113,300032330.0814661,Excellent
Lütisburg,3393,https://osm.org/relation/1683904,0.9985806663225559,0.012385396810585543,5.206735523723859,0.14204296042822234,14096070.729562568,14097816.583857125,Excellent
Walchwil,1710,https://osm.org/relation/1683150,0.9992451863061717,0.001224638630473669,7.625231940332719,0.07550940496228388,15877861.470055006,15877667.023629751,Excellent
Lancy,6628,https://osm.org/relation/1685502,0.9967377695897096,0.06035120740905842,35.69708270144562,0.32665741713712293,4774218.534061027,4771337.235531374,Excellent
Lostallo,3821,https://osm.org/relation/1684104,0.9992797535591812,0.009837307899356277,18.325448885759208,0.0720470472536199,50863388.384774074,50858384.79665062,Excellent
Oppens,5923,https://osm.org/relation/1685079,0.9978945691406897,0.004011902822757435,3.479252443262907,0.21076073361524245,3595373.737322027,3595229.4944215706,Excellent
St. Stephan,793,https://osm.org/relation/1682673,0.9923490101423276,0.03595359185612108,372.7673600326228,0.7681751762920498,60895050.02648115,60916943.98422825,Excellent
Lajoux (JU),6750,https://osm.org/relation/1685606,0.9977808607761207,0.03605163189302854,56.156925091516975,0.22212037861520387,12385895.409873907,12381430.092454083,Excellent
Balerna,5242,https://osm.org/relation/1684621,0.983222124598315,0.23477610879672037,31.2700460237115,1.693967651413782,2532453.514681441,2538399.1105002956,Excellent
Birrwil,4132,https://osm.org/relation/1684275,0.9952688015140863,0.018559121507405102,21.438735692391717,0.4742857219801052,5530698.97447023,5531725.423613111,Excellent
Grüningen,116,https://osm.org/relation/1682131,0.9980555782854379,0.03515790221651319,22.07504292160368,0.19466560836855243,8784412.169337135,8787500.584377926,Excellent
Rickenbach (TG),4751,https://osm.org/relation/1684550,0.9702054019487258,2.655164042035524,226.75528863854038,3.0646698814628244,1575940.2404039518,1617784.0389911258,Good
Studen (BE),749,https://osm.org/relation/1682676,0.9982448109679627,0.03339308070922665,3.092473695767794,0.17570240425469236,2727861.3119161422,2728772.228845666,Excellent
Lausen,2828,https://osm.org/relation/1683666,0.9984896775986188,0.0006028697527579068,3.621473781521741,0.15114592441199892,5568408.537898402,5568374.967647617,Excellent
Villarsel-sur-Marly,2230,https://osm.org/relation/1683421,0.9954542668988564,0.238565585513425,19.82730468433833,0.4550653852673665,1396783.906820043,1393451.6611143805,Excellent
Wollerau,1323,https://osm.org/relation/1683123,0.9982009446048654,0.029155524714077976,4.9133170289165164,0.18009376504533847,6526908.502650843,6528811.457072399,Excellent
Erstfeld,1206,https://osm.org/relation/1683070,0.9994480504838072,0.012849960936144555,61.37441641334181,0.05521373548158889,59080810.86927928,59088402.73039674,Excellent
Sévaz,2043,https://osm.org/relation/1683408,0.9969005938648191,0.17841648361616036,73.27656211819948,0.31069859665829286,2495587.7082974636,2500040.248132165,Excellent
Capriasca,5226,https://osm.org/relation/1684648,0.9925175275362728,0.24830302002625568,532.150597786959,0.7501246797477515,36381944.73451357,36291607.26699349,Excellent
