Name,Country,OSM Relation,BFS Number,Bezirksnummer,Kantonsnummer,IoU,Area Diff [%],Hausdorff Distance [m],Symmetric Diff [%],Area swisstopo [m²],Area OSM [m²]
Neyruz (FR),CH,1683373,2211,1004,10,0.999995066303142,6.819958852046431e-05,0.013,0.0004933710710264907,5530645.633379494,5530649.405257058
Fischingen,CH,1684521,4726,2014,20,0.9996251869593115,0.0024137745493924335,4.859,0.037487877184294326,30581204.801044725,30580466.63970634
Lauenen,CH,1682526,842,248,2,0.9999986148850666,7.779016641441109e-06,0.015,0.00013851158387256007,58494976.18762191,58494971.637287974
St. Moritz,CH,1684175,3787,1846,18,0.9999974398670343,4.4451546296064875e-05,0.016,0.0002560136812027186,28686567.902935572,28686580.654558584
Grabs,CH,1683890,3273,1724,17,0.9999874362169732,0.0010817743322055924,3.267,0.0012563793994729306,54647323.796650365,54646732.635928296
Seewen,CH,1683575,2480,1104,11,0.9999978170815114,5.317682595722893e-06,0.014,0.00021829208132301002,16314038.692225683,16314037.824696887
Baar,CH,1683138,1701,,9,0.99999697462539,5.942381667339031e-06,0.015,0.0003025379094322939,24846413.980095364,24846412.503626615
Laufen-Uhwiesen,CH,1682159,34,102,1,0.9999927193987684,0.0001976391325283721,0.015,0.000728063492921745,6281722.181178636,6281734.596319863
Jenins,CH,1684093,3952,1845,18,0.998507014469323,0.0017007267217535333,6.593,0.1494113571449807,10538006.067409992,10538185.29009512
Egnach,CH,1684515,4411,2011,20,0.9994034321374259,0.006685850993718684,5.203,0.059672591350342176,18426066.456620518,18424834.517273225
Rougemont,CH,1685130,5843,2230,22,0.99962773044156,0.005605262414046358,6.574,0.03723492989378661,48542202.88784431,48544923.80569773
Fraubrunnen,CH,3411722,538,246,2,0.9995507254232379,0.004889849089973916,3.643,0.04493865101517583,31907557.614779312,31909117.84619497
Wolfhalden,CH,1683968,3038,1503,15,0.9999944082887119,3.543311465183267e-05,0.016,0.0005591727916291502,6931030.336683013,6931032.792562938
Personico,CH,1684736,5076,2103,21,0.9999981792602246,2.342798618828736e-05,0.016,0.0001820741644864805,38874215.36392263,38874224.47136844
Torricella-Taverne,CH,1684764,5227,2105,21,0.9999935012143394,0.00016666519917433366,0.008,0.0006498812195456386,5249448.858562898,5249457.607567294
La Brévine,CH,1685494,6432,,24,0.9999979215772018,8.523746116944413e-05,0.015,0.00020784258441163003,41811682.05001305,41811717.6892293
Geuensee,CH,1682838,1085,314,3,0.9999954393014943,4.752242390175662e-05,0.015,0.000456070998836992,6472127.660483576,6472130.736195519
Penthalaz,CH,1685096,5495,2223,22,0.9980573054726576,0.01623405167588352,4.46,0.19444255507643285,3869762.82053056,3869134.601234541
Neuchâtel,CH,1685519,6458,,24,0.9999968187305112,1.1914781645366525e-05,0.016,0.00031812743593492214,30182495.85099088,30182492.254812405
Steinen,CH,1683114,1373,506,5,0.9999966144243181,3.1558888314657575e-05,0.015,0.0003385581945661342,11849328.217632184,11849331.957148442
Molondin,CH,1685052,5921,2224,22,0.9991095667866915,0.02897068025752679,3.301,0.08909588652706688,5494979.965310916,5496571.898386882
Günsberg,CH,1683515,2547,1107,11,0.9986432815785036,0.0007803171072504544,3.287,0.13576446856277327,5263234.895959603,5263275.965881891
Muzzano,CH,1684726,5205,2105,21,0.9999895722047164,7.865517655284007e-05,0.014,0.001042785375366735,1701442.2320781264,1701443.570350518
Geroldswil,CH,1682127,244,111,1,0.9999904187274729,8.78764451913532e-05,0.014,0.0009581314217749311,1933394.2721131784,1933392.5731150205
Meggen,CH,1682896,1063,312,3,0.9999226533780666,0.0061443525816302445,2.925,0.007734723698218376,13931866.555757325,13931010.532754937
Ayent,CH,1685270,6082,2305,23,0.9997983224455851,0.012549681636938925,3.355,0.02017105496036421,55333466.03452393,55340410.20834994
Niederdorf,CH,1683682,2891,1305,13,0.9999916146172231,0.00011746824394114061,0.014,0.0008385413008720634,4405739.345106409,4405734.169761768
Ebikon,CH,1682826,1054,312,3,0.9988285707547228,0.024138114461462384,5.443,0.11722572339445941,9684106.995971443,9686444.556802701
Zermatt,CH,1685406,6300,2313,23,0.9999991941572564,2.3463594603700534e-06,0.016,8.058430650505772e-05,242721084.52017954,242721078.8250704
Wölflinswil,CH,1684467,4182,1906,19,0.9999957496808574,4.956089043077684e-05,0.014,0.00042503271209422597,9512592.809849523,9512588.095323823
Büetigen,CH,1682404,382,243,2,0.9999941810299159,3.2628913710870325e-05,0.011,0.0005818987964586418,3613965.88918233,3613967.0683801416
Walperswil,CH,1682714,754,243,2,0.9992173854426987,0.01961850626870912,3.049,0.07828441212607959,6955120.561851091,6953756.071087668
Pont-la-Ville,CH,1683381,2147,1003,10,0.999312848425816,0.0030247587208945314,2.921,0.06873773480584885,5510049.2635679785,5509882.597872353
Cheyres-Châbles,CH,1683288,2055,1001,10,0.9999783416034802,0.001877137694913491,0.215,0.0021658427782981046,22343935.245024104,22343515.818593092
Hauteville,CH,1683337,2137,1003,10,0.9999962625155937,3.0968567285951076e-05,0.015,0.00037374919678348495,11856881.123090377,11856884.794996586
Buchrain,CH,1682819,1052,312,3,0.9983259241037296,0.015410684778579826,3.759,0.16756074365596924,4803038.988887314,4803779.170085683
Gretzenbach,CH,1683511,2576,1108,11,0.998426958340175,0.06820591625864703,4.683,0.1574816739732246,5832792.393192164,5836770.702687405
Siviriez,CH,1683400,2099,1002,10,0.9999971664740391,1.1337825645752815e-05,0.016,0.0002833529810657256,20284477.357672103,20284475.057853427
Rongellen,CH,1684139,3711,1851,18,0.9980707180865941,0.003522656965123117,3.749,0.193117878855237,2017351.9801094013,2017423.0444994397
Leissigen,CH,1682530,585,250,2,0.9994102107560118,0.013838890572008144,7.018,0.05899223987884148,10379986.77034243,10378550.295331893
Vich,CH,1685180,5732,2228,22,0.9979627070896717,0.0004957710169512843,3.492,0.2039365252358475,1553591.8025644487,1553584.1003065698
Jouxtens-Mézery,CH,1685004,5585,2225,22,0.9989498882059029,0.04761758835309262,3.527,0.10509136014366494,1933636.7439314928,1934557.4951164622
Calanca,CH,1684042,3837,1847,18,0.9996470416489974,0.004698650007905316,3.871,0.03530289453988341,37721500.32043204,37723272.721709825
Caslano,CH,1684651,5171,2105,21,0.9998552601032961,0.0043874391247328195,2.537,0.014474719686515897,4657600.863773608,4657396.514371037
Féchy,CH,1684981,5427,2227,22,0.9986543004656712,0.012241019622462067,3.716,0.1346523178463785,2699046.483122539,2698716.0923129204
Unteriberg,CH,1683117,1375,506,5,0.9999978344159662,2.614693767857632e-05,0.016,0.00021655866614929363,46430230.69695347,46430242.83703695
Dänikon,CH,1682109,85,104,1,0.9980786209817091,0.03591944132238311,3.312,0.19228812358153455,2865416.9026734303,2864387.660930433
Juriens,CH,1685005,5754,2224,22,0.9989238302334706,0.015412460931493203,3.665,0.1076832125738664,9350221.859316032,9351662.958607107
Romoos,CH,1682911,1007,316,3,0.9995230968507421,0.0019800832845247836,4.153,0.04770121720210068,37391154.30123789,37390413.92524168
Triengen,CH,1682924,1104,314,3,0.9999408348351211,0.001483385650722424,2.589,0.005916647635296389,22089173.60417537,22088845.936543763
Leysin,CH,1685029,5407,2221,22,0.9995833056635163,0.003993632240453832,4.317,0.041677284930651946,18575636.03708978,18574894.194500133
Galgenen,CH,1683074,1342,505,5,0.9995397140325734,0.024110064488782206,3.568,0.04603364230014336,13265536.049275335,13262337.719979072
Schöfflisdorf,CH,1682206,99,104,1,0.9974367374154373,0.04408775601642691,6.118,0.2565986190282679,4012786.5943885823,4011017.4468253884
Hasle (LU),CH,1682850,1005,316,3,0.999709113118937,0.011234938036680287,3.469,0.029094553766349177,40312752.518890575,40317281.63165695
Winznau,CH,1683588,2501,1105,11,0.9981173600094243,0.03155129806526315,4.006,0.18841165484772804,3941823.2290851045,3940579.53268889
Bühler,CH,1683870,3021,1502,15,0.9999942359430981,3.662611352244171e-05,0.016,0.0005764074569945401,5594847.127579054,5594849.176754114
Moosleerau,CH,1684367,4277,1910,19,0.999994089243623,4.625444004935875e-06,0.015,0.0005910773981867596,3812631.499652465,3812631.6760036
Leuggern,CH,1684352,4313,1911,19,0.9999962805896998,6.48594246048285e-06,0.015,0.0003719417094957601,13755812.746724134,13755811.854530035
Lutry,CH,1685039,5606,2226,22,0.9996833545025451,0.01516148046662333,3.737,0.03167196454522161,16628825.420282152,16631346.596400077
La Sarraz,CH,1685013,5498,2227,22,0.999993759179436,5.606509866567304e-06,0.015,0.0006240840213473705,7703872.078444563,7703872.510362911
Rüti (ZH),CH,1682201,118,105,1,0.9986760691230543,0.014229916745637833,7.601,0.13247135944284516,10059045.920189045,10057614.526329197
Orvin,CH,1682602,438,241,2,0.9994648169285657,0.02605098368999428,6.115,0.053539604911361977,21592332.487641074,21597957.50265572
Fischbach,CH,1682835,1129,315,3,0.9992295942463545,0.008368436385835598,3.425,0.07706703826366765,8047500.421876025,8046826.971922571
Sainte-Croix,CH,1685144,5568,2224,22,0.9999975972632913,2.653442805826128e-05,0.097,0.00024027392764312545,39471308.149934106,39471297.67644824
Leimbach (AG),CH,1684349,4137,1905,19,0.9999868951918345,0.00022722164866149976,0.013,0.0013104879144505061,1146870.20304682,1146867.5971094365
Simplon,CH,1685376,6009,2301,23,0.9999987310094858,1.0846568279892806e-05,0.016,0.00012689913879116897,91010656.978326,91010666.84985904
Bözberg,CH,2743442,4124,1904,19,0.9999955972034457,1.426969496842078e-05,0.015,0.00044028065630484086,15502872.757450905,15502874.969663559
Les Breuleux,CH,1685610,6743,2602,26,0.9998784558595487,0.006523423171398502,3.668,0.012155549204944369,14872528.089177452,14873498.287120994
Blumenstein,CH,1682385,922,247,2,0.9999965159438484,2.516478038638435e-05,0.016,0.00034840626594944167,15519033.909374699,15519037.8147055
Walterswil (BE),CH,1682715,959,244,2,0.9996889434876074,0.0057206156563321744,4.252,0.03111137965535049,7872341.247381931,7872791.593767849
Wengi,CH,1682719,394,243,2,0.9999952671244532,2.972597551056145e-05,0.015,0.00047328860436991407,7081900.424480188,7081898.319316202
Coldrerio,CH,1684663,5251,2106,21,0.9999922544791234,4.265343112963375e-05,0.016,0.0007745552526060927,2459350.9556494677,2459352.0046470338
Grandevent,CH,1684994,5560,2224,22,0.9999922732367914,2.5496247573967398e-05,0.016,0.0007726794045482749,3444342.9645259026,3444343.842704112
Lavertezzo,CH,1684693,5112,2104,21,0.9998720738205691,0.000506128139993624,0.385,0.012793468626415928,896319.0849884765,896323.6215115897
Jaun,CH,1683339,2138,1003,10,0.9999982508046954,3.6382423826883197e-06,0.015,0.00017491968028720038,55680430.531096466,55680428.50530744
Iffwil,CH,1682489,541,246,2,0.9988006677164849,0.02703435737706071,2.975,0.12002141271769627,5059201.361460014,5060569.0840364965
La Chaux-de-Fonds,CH,1685495,6421,,24,0.9999984792891667,1.2423435342069652e-05,0.014,0.00015207118954214214,55712506.98198097,55712500.06057369
Steinmaur,CH,1682212,101,104,1,0.9983478557616096,0.0030937164404222623,6.118,0.16534845795723066,9392820.64531958,9392530.058083056
Courroux,CH,1685592,6709,2601,26,0.9999971107210213,2.642270607784003e-05,0.015,0.00028892835342469135,19739386.631461866,19739391.847141977
Veyrier,CH,1685542,6645,,25,0.9999953680410725,9.957330376961281e-05,0.016,0.00046319719610881754,6496751.039079551,6496757.508109198
Penthéréaz,CH,1685098,5531,2223,22,0.9999948869253208,4.884391689705609e-05,0.015,0.0005113086500109481,5676012.909683125,5676010.137296096
Allmendingen,CH,1682363,630,246,2,0.9985503319557945,0.018450725676721513,2.891,0.1450585740966387,3810526.908882459,3809823.8390156636
Boudry,CH,1685455,6404,,24,0.9999957424605765,8.126743907636356e-06,0.015,0.00042575486651723874,16757116.041524958,16757117.403332865
Grengiols,CH,1685311,6177,2309,23,0.9999983639056617,5.46038572233029e-06,0.017,0.0001636095632984254,58515102.74622128,58515099.551070966
Les Enfers,CH,1685611,6745,2602,26,0.9999942592438218,6.740282550090911e-05,0.013,0.0005740770721278062,7116070.122927459,7116065.3264951315
Zug,CH,1683151,1711,,9,0.9999977535124817,2.50461698518327e-06,0.015,0.00022464900127398328,33838640.239027016,33838639.391498685
Lavey-Morcles,CH,1685019,5406,2221,22,0.9999975726866972,6.201780827973288e-06,0.015,0.00024273161736169954,14199642.668914927,14199641.78828421
Liddes,CH,1685331,6033,2303,23,0.9999983043214413,3.385092038319816e-07,0.014,0.00016956799961612465,58649168.885708466,58649169.0842413
Feusisberg,CH,1683071,1321,503,5,0.9990580145642077,0.013581189727890072,3.723,0.09423653165788491,17502233.403877955,17499856.392352756
Muotathal,CH,1683092,1367,506,5,0.9999988559513614,1.616395791575892e-06,0.016,0.00011440493048801608,172140592.69569728,172140595.47817057
Reutigen,CH,1682619,767,247,2,0.9999973051775725,1.6833276298171577e-05,0.016,0.00026948258315005936,13747941.831969792,13747939.517740758
Hofstetten-Flüh,CH,1683524,2476,1104,11,0.9998673642464936,0.010537487013963702,1.677,0.013263756150943735,7514199.989172995,7513408.181324933
Brenzikofen,CH,1682390,606,246,2,0.9988036655354401,0.06612061015763455,2.873,0.11974462494948458,2194024.025617408,2195474.7276901514
Aegerten,CH,1682359,731,242,2,0.9987639010115605,0.026332063605493713,3.092,0.12370262770907087,2156490.756817449,2157058.6053351806
Brittnau,CH,1684280,4274,1910,19,0.9999970063001725,1.456801745838688e-05,0.015,0.00029937045258481796,13671052.764730452,13671054.756331805
Salenstein,CH,1684553,4851,2013,20,0.9999949839121345,4.267420968675433e-06,0.016,0.0005016100334813807,6551094.047854584,6551093.768291823
Remetschwil,CH,1684401,4039,1902,19,0.9999925401832966,0.00010824369481123551,0.016,0.0007459848565668844,3880901.011478153,3880905.2123088
Mörigen,CH,1682561,742,242,2,0.9994877504190841,0.03749015574945828,2.991,0.05124768605269663,2159160.697154583,2159970.1698628273
Vinelz,CH,1682708,502,243,2,0.9999933889828967,1.158618021197355e-06,0.008,0.0006611038997181436,4564446.806468003,4564446.859352507
Prévonloup,CH,1685112,5683,2222,22,0.9973661380244871,0.07001908428735204,2.865,0.26364118449494756,1837547.3658214586,1836260.731982564
Misery-Courtion,CH,1683363,2272,1005,10,0.9997518333586909,0.003586253706853394,5.677,0.024820188896715688,11351442.340866387,11351849.432388118
Bever,CH,1684045,3781,1846,18,0.999955903389011,0.003624119013513987,2.761,0.004409838234051262,45749870.018380836,45751528.04811883
Zihlschlacht-Sitterdorf,CH,1684575,4511,2015,20,0.9999937583383961,2.5599439271729587e-05,0.018,0.0006241681880972194,12207379.746083736,12207382.871104501
Puplinge,CH,1685526,6636,,25,0.9981292158902779,0.009046748644177113,3.504,0.18726203665035263,2672108.390158578,2672350.1290881354
Saint-Martin (VS),CH,1685367,6087,2305,23,0.9999980193873839,5.93255985717089e-06,0.015,0.0001980614520490626,36954851.137278534,36954848.94490987
Schelten,CH,1682650,708,241,2,0.9991593917348528,0.012314137865182791,7.269,0.084090994624217,5560859.17961999,5560174.407754123
Rickenbach (SO),CH,1683568,2582,1108,11,0.9999925914027139,0.00014775914333007862,0.015,0.0007408630203243269,2758953.923995537,2758958.00060222
Rüti bei Lyssach,CH,1682639,422,245,2,0.9976934364185751,0.03578472764040151,2.89,0.23096399458663164,1293657.9552024922,1294120.8871783598
Aclens,CH,1684829,5621,2227,22,0.9999922991036739,8.545078864332175e-05,0.016,0.0007700922686602868,3898165.3498854856,3898162.0188724515
Rehetobel,CH,1683923,3034,1503,15,0.9999943628858625,3.1944495537925795e-05,0.016,0.0005637130927585818,6723190.570392044,6723192.718081356
Linescio,CH,1684696,5315,2108,21,0.9999949911009096,5.00957237274478e-05,0.014,0.0005008910380700506,6682991.323590512,6682987.975697642
Vilters-Wangs,CH,1683955,3297,1725,17,0.999764781042259,0.02073679100235851,3.226,0.02352222336728388,32716865.105577335,32710080.677637868
Dalpe,CH,1684674,5071,2103,21,0.9999959101662288,7.875250017083484e-06,0.014,0.0004089842295096286,14553816.873469843,14553818.019619308
Obermumpf,CH,1684389,4256,1909,19,0.9999952011704952,1.4059638501535385e-05,0.014,0.0004798840683548548,5019828.278190454,5019827.572420744
Petit-Val,CH,4449432,716,241,2,0.9993893478683418,0.002186895917992557,3.29,0.06108453158175113,23901819.75838594,23902342.466306563
Mezzovico-Vira,CH,1684715,5199,2105,21,0.9999919609239613,0.0001356254619501453,0.115,0.0008039113806605728,11130180.076393642,11130195.171751786
Beinwil (SO),CH,1683479,2612,1110,11,0.9994955215427582,0.004456037231449409,3.444,0.05045944958934351,22661799.312241416,22660789.494026747
Martigny-Combe,CH,1685333,6137,2307,23,0.9999982657707119,2.15267988631496e-05,0.008,0.00017342309778726114,37412256.4558844,37412264.509545594
Untervaz,CH,1684198,3946,1845,18,0.9997510459599804,0.011575274237208978,2.386,0.02489994432842635,27720015.48826896,27723224.156080324
Le Flon,CH,1683350,2337,1007,10,0.999263274924264,0.03167942786558066,3.46,0.07371132958043612,9568840.104685463,9571871.458484
Widnau,CH,1683964,3238,1723,17,0.9986254519390346,0.03738944650444253,3.439,0.13752362571746332,4218097.272757156,4216520.149533853
Killwangen,CH,1684340,4030,1902,19,0.9999925976767509,0.00010412192515789219,0.012,0.0007402354500910446,2433923.8068579594,2433926.341106284
Felben-Wellhausen,CH,1684520,4561,2012,20,0.9991123890704355,0.017528855255001544,3.065,0.08879272024921817,7381024.219892125,7379730.410840283
Dietlikon,CH,1682104,54,103,1,0.9999927209869875,6.724492664306103e-05,0.016,0.0007279041951017796,4247873.662681477,4247876.5191610055
Wangen an der Aare,CH,1682716,992,244,2,0.9988105982092474,0.001511687840060675,3.337,0.11901185453382537,8133029.828899116,8133152.774922068
Oberhünigen,CH,1682589,629,246,2,0.9982851129785203,0.06499317651067586,7.475,0.17158009440912605,6015808.114893929,6011898.2501072725
Zell (ZH),CH,1682245,231,110,1,0.9999957687060801,1.3942487378819982e-05,0.016,0.0004231303164494656,12973742.165027574,12973743.973889938
Grindel,CH,1683512,2617,1110,11,0.9992240426158091,0.05488850574388667,2.328,0.07760455176094615,3083686.646649063,3081994.0571268937
Rossa,CH,1684140,3808,1847,18,0.9998615123178493,0.009641366032645472,3.871,0.013849059571824574,58886419.00951967,58880741.55431944
Thundorf,CH,1684562,4611,2012,20,0.999996338947279,2.3023900544546794e-05,0.015,0.0003661059844054441,15615522.30381583,15615525.899118155
